#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor x0 dx0
SDSS18486 999 0.246000 999 20.752600 999 1.113082 0.263792 -0.108705 0.034052 999 999 54390.102288 0.283523 999 999 999 999 999 999 999 9.000183e-05 2.896910e-06
05D1hk 999 0.263000 999 21.187528 999 1.377271 0.120091 -0.010022 0.026021 999 999 53717.928292 0.116821 999 999 999 999 999 999 999 6.019662e-05 1.777615e-06
SDSS17253 999 0.156000 999 19.968224 999 -0.196456 0.420518 -0.122155 0.065838 999 999 54341.619098 1.320021 999 999 999 999 999 999 999 1.849746e-04 2.273173e-05
SDSS16100 999 0.195000 999 21.063087 999 -0.393431 0.364791 0.051510 0.039912 999 999 54048.043103 0.258622 999 999 999 999 999 999 999 6.746600e-05 3.059422e-06
SDSS13305 999 0.201000 999 20.848016 999 1.115022 0.309745 0.017694 0.033018 999 999 54003.846052 0.265256 999 999 999 999 999 999 999 8.223992e-05 2.918364e-06
SDSS21042 999 0.312000 999 21.379436 999 1.247803 0.774106 -0.095161 0.051346 999 999 54423.401539 0.742125 999 999 999 999 999 999 999 5.049164e-05 2.915016e-06
04D1pp 999 0.735000 999 23.972079 999 -1.346650 0.232452 -0.113798 0.052375 999 999 53320.362152 0.348404 999 999 999 999 999 999 999 4.611568e-06 1.349659e-07
SDSS19596 999 0.292000 999 21.541829 999 0.641903 0.523133 -0.044140 0.047265 999 999 54396.519207 0.430358 999 999 999 999 999 999 999 4.351480e-05 2.255720e-06
SDSS15229 999 0.224000 999 21.022914 999 0.686532 0.287231 -0.032497 0.037343 999 999 54033.215758 0.299443 999 999 999 999 999 999 999 7.004409e-05 2.471315e-06
SDSS16618 999 0.193200 999 20.463699 999 -0.828193 0.611535 -0.098031 0.032475 999 999 54067.237718 0.706772 999 999 999 999 999 999 999 1.172634e-04 3.923673e-06
SDSS13757 999 0.289000 999 21.262581 999 1.101536 0.429212 -0.166693 0.042407 999 999 53993.750152 0.630722 999 999 999 999 999 999 999 5.618678e-05 2.420948e-06
SDSS17791 999 0.279000 999 21.738524 999 0.248115 0.756384 -0.186815 0.062143 999 999 54366.712837 0.553998 999 999 999 999 999 999 999 3.624160e-05 3.028584e-06
sn1993b 999 0.069000 999 18.397864 999 -0.438572 0.293978 0.016040 0.056535 999 999 49004.752130 0.802948 999 999 999 999 999 999 999 7.727353e-04 4.080215e-05
03D4fd 999 0.791000 999 24.201217 999 0.784694 0.504232 -0.043440 0.071971 999 999 52938.527018 0.705093 999 999 999 999 999 999 999 3.716659e-06 1.631926e-07
05D1iz 999 0.860000 999 24.389211 999 1.149005 0.695788 -0.131664 0.077525 999 999 53694.624241 0.821761 999 999 999 999 999 999 999 3.109141e-06 1.992291e-07
SDSS17552 999 0.250000 999 21.301625 999 1.243186 0.410557 0.000364 0.043154 999 999 54357.267244 0.494956 999 999 999 999 999 999 999 5.419302e-05 2.247684e-06
05D1ix 999 0.490000 999 22.872048 999 0.542748 0.136796 -0.069549 0.026440 999 999 53719.437542 0.133462 999 999 999 999 999 999 999 1.279598e-05 3.095809e-07
04D1hy 999 0.850000 999 24.260600 999 1.160322 0.320943 -0.052468 0.062672 999 999 53264.651052 0.401665 999 999 999 999 999 999 999 3.503242e-06 1.620375e-07
05D4cq 999 0.701000 999 23.727905 999 0.662549 0.265520 -0.135574 0.053807 999 999 53586.357075 0.381747 999 999 999 999 999 999 999 5.783107e-06 1.640211e-07
05D1cl 999 0.830000 999 24.335215 999 2.291870 0.345154 -0.070393 0.055955 999 999 53627.271236 0.496865 999 999 999 999 999 999 999 3.276541e-06 1.220579e-07
SDSS21062 999 0.147000 999 20.355886 999 0.819601 0.373180 0.013291 0.031109 999 999 54425.646015 0.301718 999 999 999 999 999 999 999 1.293677e-04 4.305246e-06
04D2mh 999 0.590000 999 23.388169 999 1.587100 0.172953 0.016651 0.032957 999 999 53376.340351 0.248358 999 999 999 999 999 999 999 7.973666e-06 1.985145e-07
sn1996c 999 0.029590 999 16.626498 999 0.660037 0.128369 0.064465 0.029154 999 999 50129.043543 0.339975 999 999 999 999 999 999 999 3.995971e-03 1.254276e-04
sn1995ac 999 0.049902 999 17.045642 999 0.748623 0.121217 -0.038602 0.028150 999 999 49992.918494 0.133326 999 999 999 999 999 999 999 2.696901e-03 7.444998e-05
06D3gx 999 0.760000 999 23.889452 999 0.555090 1.089888 -0.127576 0.082294 999 999 53934.642419 1.260957 999 999 999 999 999 999 999 4.978578e-06 3.621368e-07
SDSS17605 999 0.146430 999 20.058613 999 0.714184 0.440349 0.015056 0.039116 999 999 54352.596266 0.924248 999 999 999 999 999 999 999 1.701857e-04 8.155726e-06
SDSS17366 999 0.139290 999 19.552648 999 0.567426 0.166157 -0.095520 0.022939 999 999 54351.464666 0.250985 999 999 999 999 999 999 999 2.713160e-04 7.283889e-06
03D4gg 999 0.592000 999 23.432332 999 1.000201 0.436613 0.011623 0.039435 999 999 52943.106211 0.555371 999 999 999 999 999 999 999 7.622303e-06 2.416214e-07
Gabi 999 1.120000 999 25.147172 999 0.620447 0.307465 -0.075491 0.053198 999 999 53488.738557 0.523577 999 999 999 999 999 999 999 1.575453e-06 4.612727e-08
SDSS6304 999 0.190800 999 20.948007 999 -0.536773 0.381426 0.068477 0.030126 999 999 53673.088657 0.271036 999 999 999 999 999 999 999 7.497961e-05 2.429269e-06
04D4an 999 0.613000 999 24.014238 999 -0.333254 0.402178 0.021176 0.041626 999 999 53183.682473 0.493841 999 999 999 999 999 999 999 4.456853e-06 1.611311e-07
sn2006td 999 0.015878 999 15.702587 999 -1.321477 0.107536 0.090452 0.027013 999 999 54098.981080 0.237583 999 999 999 999 999 999 999 9.350647e-03 2.623924e-04
04D4id 999 0.769000 999 24.181100 999 0.688323 0.557748 -0.175128 0.066776 999 999 53261.709231 0.773877 999 999 999 999 999 999 999 3.791779e-06 2.184844e-07
SDSS15356 999 0.276000 999 21.436670 999 -0.704680 0.485458 -0.049380 0.046266 999 999 54029.242233 0.461419 999 999 999 999 999 999 999 4.786935e-05 2.085257e-06
SDSS19155 999 0.076880 999 18.226733 999 1.204944 0.103143 -0.103776 0.021599 999 999 54399.682804 0.068653 999 999 999 999 999 999 999 9.207061e-04 2.317095e-05
SDSS16619 999 0.115100 999 19.170783 999 -0.180856 0.592358 -0.085470 0.027141 999 999 54069.593774 0.679081 999 999 999 999 999 999 999 3.857405e-04 1.165262e-05
SDSS18415 999 0.130970 999 19.863477 999 -1.623581 0.175392 -0.086807 0.028638 999 999 54381.428034 0.244719 999 999 999 999 999 999 999 2.037028e-04 6.577945e-06
SDSS19658 999 0.200000 999 20.709721 999 -0.006253 0.254242 -0.084334 0.035317 999 999 54401.812524 0.183570 999 999 999 999 999 999 999 9.346936e-05 3.520324e-06
SDSS17340 999 0.257090 999 21.317587 999 -0.075277 0.444598 -0.006577 0.044104 999 999 54356.407363 0.392631 999 999 999 999 999 999 999 5.344739e-05 2.603378e-06
05D3kx 999 0.219000 999 20.849966 999 0.698594 0.063041 -0.039916 0.024030 999 999 53534.170465 0.068436 999 999 999 999 999 999 999 8.237155e-05 2.038711e-06
sn1999bp 999 0.077000 999 18.365251 999 0.600783 0.224730 -0.054994 0.032077 999 999 51264.287380 0.233178 999 999 999 999 999 999 999 7.937912e-04 2.278101e-05
05D2ie 999 0.348000 999 22.227968 999 -0.091062 0.139102 -0.075088 0.026012 999 999 53480.960395 0.129539 999 999 999 999 999 999 999 2.320906e-05 5.907254e-07
SDSS6196 999 0.280700 999 21.551219 999 -1.519349 0.556718 -0.016903 0.047860 999 999 53669.471008 0.525392 999 999 999 999 999 999 999 4.306885e-05 2.064935e-06
04D3ny 999 0.810000 999 24.205650 999 -0.060819 0.761565 -0.011413 0.075291 999 999 53194.175523 0.860207 999 999 999 999 999 999 999 3.705216e-06 3.134873e-07
SDSS6924 999 0.328000 999 21.644663 999 0.908744 0.794718 -0.073040 0.043391 999 999 53674.587990 0.656251 999 999 999 999 999 999 999 3.953478e-05 1.792391e-06
SDSS21861 999 0.188000 999 20.474920 999 0.132301 0.865745 -0.025415 0.052669 999 999 54432.820044 0.911598 999 999 999 999 999 999 999 1.159824e-04 5.958107e-06
SDSS14816 999 0.107220 999 19.368568 999 -0.672496 0.092626 0.021495 0.022413 999 999 54021.316037 0.091733 999 999 999 999 999 999 999 3.211618e-04 8.468369e-06
04D1iv 999 0.998000 999 24.543777 999 1.294493 0.339749 -0.121768 0.050978 999 999 53264.486051 0.477961 999 999 999 999 999 999 999 2.662612e-06 1.367166e-07
SDSS17880 999 0.072670 999 18.982597 999 -0.923162 0.108971 0.181070 0.026135 999 999 54363.270005 0.157000 999 999 999 999 999 999 999 4.575559e-04 1.231932e-05
SDSS14451 999 0.179000 999 20.150655 999 0.289753 0.167948 -0.106830 0.026700 999 999 54011.802639 0.176746 999 999 999 999 999 999 999 1.564620e-04 4.532886e-06
SDSS14261 999 0.281000 999 21.349635 999 0.697418 0.462029 -0.030010 0.042790 999 999 54018.808520 0.367015 999 999 999 999 999 999 999 5.186642e-05 2.609143e-06
SDSS15901 999 0.199000 999 20.772945 999 0.030188 0.259980 -0.040620 0.030800 999 999 54045.458228 0.204145 999 999 999 999 999 999 999 8.821568e-05 3.077489e-06
SDSS14871 999 0.119000 999 19.434246 999 1.291181 0.112032 -0.046482 0.021823 999 999 54027.354001 0.123576 999 999 999 999 999 999 999 3.028855e-04 7.585168e-06
sn1992bh 999 0.045000 999 17.599380 999 -0.010708 0.152415 0.046891 0.045640 999 999 48920.396320 0.432504 999 999 999 999 999 999 999 1.613862e-03 5.348864e-05
