#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
 Torngasek 999 1.265000 999 25.735571 0.000864 0.285738 0.560552 0.020977 0.047720 999 999 52693.623027 1.790669 999 999 999 999 999 999 999
 SDSS16737 999 0.200000 999 20.518200 -0.002173 -0.436486 0.718972 -0.075659 0.045948 999 999 54068.763200 0.948968 999 999 999 999 999 999 999
 SDSS3592 999 0.086420 999 18.763266 -0.002280 -0.145333 0.070606 -0.043101 0.020379 999 999 53645.058829 0.061598 999 999 999 999 999 999 999
 SDSS5533 999 0.219700 999 21.159750 -0.002512 -0.078779 0.271720 0.022538 0.032786 999 999 53667.439083 0.328030 999 999 999 999 999 999 999
 05D3mx 999 0.470000 999 23.026542 0.000846 -1.669424 0.155867 -0.078200 0.032074 999 999 53569.940672 0.151928 999 999 999 999 999 999 999
 sn2002bf 999 0.024396 999 16.322196 0.000742 -0.791885 0.133901 0.148423 0.025424 999 999 52338.363663 0.370978 999 999 999 999 999 999 999
 05D4ek 999 0.536000 999 23.297910 -0.002355 0.267443 0.176792 0.070199 0.031047 999 999 53635.632383 0.186544 999 999 999 999 999 999 999
 SDSS18965 999 0.206000 999 20.717538 -0.002414 -0.639351 0.227098 -0.111792 0.035028 999 999 54395.341623 0.187688 999 999 999 999 999 999 999
 SDSS2689 999 0.161490 999 20.251308 -0.002132 1.390903 0.194520 0.080581 0.027948 999 999 53637.053116 0.188827 999 999 999 999 999 999 999
 05D1hk 999 0.263000 999 21.187499 -0.001748 1.377280 0.120101 -0.010034 0.026021 999 999 53717.928288 0.116828 999 999 999 999 999 999 999
 04D4dw 999 1.031000 999 24.506794 -0.002353 1.117892 0.418732 -0.132648 0.060598 999 999 53200.739977 0.673075 999 999 999 999 999 999 999
 sn2000cf 999 0.036425 999 17.047280 0.001066 -0.641767 0.113619 -0.034950 0.024100 999 999 51673.063849 0.322033 999 999 999 999 999 999 999
 03D3ba 999 0.291200 999 21.958102 0.000871 0.779197 0.177239 0.116158 0.035538 999 999 52749.571556 0.818520 999 999 999 999 999 999 999
 SDSS17220 999 0.172000 999 20.554792 -0.002484 1.819166 0.283877 0.150357 0.031417 999 999 54356.922458 0.287673 999 999 999 999 999 999 999
 SDSS14481 999 0.255000 999 21.383287 -0.002580 -1.042536 0.378734 -0.172315 0.049643 999 999 54020.189177 0.309168 999 999 999 999 999 999 999
 SDSS5736 999 0.253000 999 21.404649 -0.002185 -0.217995 0.302645 -0.008766 0.035539 999 999 53665.747963 0.280196 999 999 999 999 999 999 999
 SDSS19940 999 0.147000 999 19.797737 -0.002235 0.991575 0.206108 -0.005119 0.024548 999 999 54407.852381 0.172440 999 999 999 999 999 999 999
 sn2001fe 999 0.013539 999 14.644247 0.002218 0.738765 0.094570 -0.066395 0.022355 999 999 52229.377464 0.244038 999 999 999 999 999 999 999
 SDSS3452 999 0.230400 999 20.805145 -0.002596 0.905180 0.268510 -0.090581 0.035927 999 999 53648.481984 0.272507 999 999 999 999 999 999 999
 SDSS20430 999 0.164000 999 20.748603 -0.002165 -1.192980 0.514265 0.023957 0.031746 999 999 54415.230603 0.379759 999 999 999 999 999 999 999
 sn2005bo 999 0.013900 999 15.621443 0.001214 -1.162169 0.108142 0.205426 0.019985 999 999 53478.746011 0.140042 999 999 999 999 999 999 999
